Variables="X","Y","P","temp","RHO","S","phase"

Zone I=    20,J=    40, F=POINT
 74.440960 164.61669 3278505.5 77.105263 45.418989 1.3050615 1.0526315
 75.595940 164.61669 2622804.4 61.684210 36.335191 1.0440492 0.8421052
 76.750920 164.61669 1967103.3 46.263157 27.251393 0.7830369 0.6315789
 77.905900 164.61669 1311402.2 30.842105 18.167595 0.5220246 0.4210526
 79.060880 164.61669 655701.10 15.421052 9.0837978 0.2610123 0.2105263
 80.215860 164.61669       0.0       0.0       0.0       0.0       0.0
 58.271240 165.16315 12195599.     293.0 168.89934 4.9726853       4.0
 59.426220 165.16315 11553725. 277.57894 160.00990 4.7109650 3.7894736
 60.581200 165.16315 10911851. 262.15789 151.12046 4.4492447 3.5789473
 61.736180 165.16315 10269978. 246.73684 142.23102 4.1875244 3.3684210
 62.891160 165.16315 9628104.5 231.31578 133.34158 3.9258042 3.1578947
 64.046140 165.16315 8986230.9 215.89473 124.45214 3.6640839 2.9473684
 65.201120 165.16315 8344357.2 200.47368 115.56270 3.4023636 2.7368421
 66.356100 165.16315 7702483.6 185.05263 106.67326 3.1406433 2.5263157
 67.511080 165.16315 7060610.0 169.63157 97.783829 2.8789230 2.3157894
 68.666060 165.16315 6418736.3 154.21052 88.894390 2.6172028 2.1052631
 69.821040 165.16315 5776862.7 138.78947 80.004951 2.3554825 1.8947368
 70.976020 165.16315 5134989.0 123.36842 71.115512 2.0937622 1.6842105
 72.131000 165.16315 4493115.4 107.94736 62.226073 1.8320419 1.4736842
 73.285980 165.16315 3851241.8 92.526315 53.336634 1.5703216 1.2631578
 74.440960 165.16315 3209368.1 77.105263 44.447195 1.3086014 1.0526315
 75.595940 165.16315 2567494.5 61.684210 35.557756 1.0468811 0.8421052
 76.750920 165.16315 1925620.9 46.263157 26.668317 0.7851608 0.6315789
 77.905900 165.16315 1283747.2 30.842105 17.778878 0.5234405 0.4210526
 79.060880 165.16315 641873.63 15.421052 8.8894390 0.2617202 0.2105263
 80.215860 165.16315       0.0       0.0       0.0       0.0       0.0
 58.271240 165.70961 11932877.     293.0 165.20652 4.9861366       4.0
 59.426220 165.70961 11304831. 277.57894 156.51144 4.7237084 3.7894736
 60.581200 165.70961 10676784. 262.15789 147.81636 4.4612801 3.5789473
 61.736180 165.70961 10048738. 246.73684 139.12128 4.1988519 3.3684210
 62.891160 165.70961 9420692.5 231.31578 130.42620 3.9364236 3.1578947
 64.046140 165.70961 8792646.3 215.89473 121.73112 3.6739954 2.9473684
 65.201120 165.70961 8164600.2 200.47368 113.03604 3.4115672 2.7368421
 66.356100 165.70961 7536554.0 185.05263 104.34096 3.1491389 2.5263157
 67.511080 165.70961 6908507.8 169.63157 95.645881 2.8867107 2.3157894
 68.666060 165.70961 6280461.6 154.21052 86.950801 2.6242824 2.1052631
 69.821040 165.70961 5652415.5 138.78947 78.255721 2.3618542 1.8947368
 70.976020 165.70961 5024369.3 123.36842 69.560640 2.0994259 1.6842105
 72.131000 165.70961 4396323.1 107.94736 60.865560 1.8369977 1.4736842
 73.285980 165.70961 3768277.0 92.526315 52.170480 1.5745694 1.2631578
 74.440960 165.70961 3140230.8 77.105263 43.475400 1.3121412 1.0526315
 75.595940 165.70961 2512184.6 61.684210 34.780320 1.0497129 0.8421052
 76.750920 165.70961 1884138.5 46.263157 26.085240 0.7872847 0.6315789
 77.905900 165.70961 1256092.3 30.842105 17.390160 0.5248564 0.4210526
 79.060880 165.70961 628046.16 15.421052 8.6950801 0.2624282 0.2105263
 80.215860 165.70961       0.0       0.0       0.0       0.0       0.0
 58.271240 166.25607 11670155.     293.0 161.51370 4.9995880       4.0
 59.426220 166.25607 11055936. 277.57894 153.01298 4.7364518 3.7894736
 60.581200 166.25607 10441717. 262.15789 144.51226 4.4733156 3.5789473
 61.736180 166.25607 9827499.2 246.73684 136.01153 4.2101794 3.3684210
 62.891160 166.25607 9213280.5 231.31578 127.51081 3.9470431 3.1578947
 64.046140 166.25607 8599061.8 215.89473 119.01009 3.6839069 2.9473684
 65.201120 166.25607 7984843.1 200.47368 110.50937 3.4207707 2.7368421
 66.356100 166.25607 7370624.4 185.05263 102.00865 3.1576345 2.5263157
 67.511080 166.25607 6756405.7 169.63157 93.507933 2.8944983 2.3157894
 68.666060 166.25607 6142187.0 154.21052 85.007212 2.6313621 2.1052631
 69.821040 166.25607 5527968.3 138.78947 76.506491 2.3682259 1.8947368
 70.976020 166.25607 4913749.6 123.36842 68.005769 2.1050897 1.6842105
 72.131000 166.25607 4299530.9 107.94736 59.505048 1.8419534 1.4736842
 73.285980 166.25607 3685312.2 92.526315 51.004327 1.5788172 1.2631578
 74.440960 166.25607 3071093.5 77.105263 42.503606 1.3156810 1.0526315
 75.595940 166.25607 2456874.8 61.684210 34.002884 1.0525448 0.8421052
 76.750920 166.25607 1842656.1 46.263157 25.502163 0.7894086 0.6315789
 77.905900 166.25607 1228437.4 30.842105 17.001442 0.5262724 0.4210526
 79.060880 166.25607 614218.70 15.421052 8.5007212 0.2631362 0.2105263
 80.215860 166.25607       0.0       0.0       0.0       0.0       0.0
 58.271240 166.80253 11407433.     293.0 157.82088 5.0130394       4.0
 59.426220 166.80253 10807042. 277.57894 149.51452 4.7491952 3.7894736
 60.581200 166.80253 10206650. 262.15789 141.20815 4.4853510 3.5789473
 61.736180 166.80253 9606259.7 246.73684 132.90179 4.2215068 3.3684210
 62.891160 166.80253 9005868.4 231.31578 124.59543 3.9576626 3.1578947
 64.046140 166.80253 8405477.2 215.89473 116.28907 3.6938185 2.9473684
 65.201120 166.80253 7805086.0 200.47368 107.98271 3.4299743 2.7368421
 66.356100 166.80253 7204694.7 185.05263 99.676347 3.1661301 2.5263157
 67.511080 166.80253 6604303.5 169.63157 91.369985 2.9022859 2.3157894
 68.666060 166.80253 6003912.3 154.21052 83.063623 2.6384417 2.1052631
 69.821040 166.80253 5403521.0 138.78947 74.757260 2.3745976 1.8947368
 70.976020 166.80253 4803129.8 123.36842 66.450898 2.1107534 1.6842105
 72.131000 166.80253 4202738.6 107.94736 58.144536 1.8469092 1.4736842
 73.285980 166.80253 3602347.3 92.526315 49.838173 1.5830650 1.2631578
 74.440960 166.80253 3001956.1 77.105263 41.531811 1.3192208 1.0526315
 75.595940 166.80253 2401564.9 61.684210 33.225449 1.0553767 0.8421052
 76.750920 166.80253 1801173.6 46.263157 24.919086 0.7915325 0.6315789
 77.905900 166.80253 1200782.4 30.842105 16.612724 0.5276883 0.4210526
 79.060880 166.80253 600391.23 15.421052 8.3063623 0.2638441 0.2105263
 80.215860 166.80253       0.0       0.0       0.0       0.0       0.0
 58.271240   167.349 11144711.     293.0 154.12806 5.0264907       4.0
 59.426220   167.349 10558147. 277.57894 146.01606 4.7619386 3.7894736
 60.581200   167.349 9971584.0 262.15789 137.90405 4.4973864 3.5789473
 61.736180   167.349 9385020.2 246.73684 129.79205 4.2328343 3.3684210
 62.891160   167.349 8798456.4 231.31578 121.68005 3.9682821 3.1578947
 64.046140   167.349 8211892.7 215.89473 113.56804 3.7037300 2.9473684
 65.201120   167.349 7625328.9 200.47368 105.45604 3.4391778 2.7368421
 66.356100   167.349 7038765.1 185.05263 97.344041 3.1746257 2.5263157
 67.511080   167.349 6452201.4 169.63157 89.232037 2.9100736 2.3157894
 68.666060   167.349 5865637.6 154.21052 81.120034 2.6455214 2.1052631
 69.821040   167.349 5279073.8 138.78947 73.008030 2.3809693 1.8947368
